"Price","Rooms","Distance","Car","Bathroom","BuildingArea","Landsize","YearBuilt"
"1762",1652000,3,5.2,2,1,196.8,506,1921
"1763",735000,2,5.2,2,1,77,173,1970
"1764",1210000,3,5.2,0,1,112,282,1900
"1765",528000,1,5.2,1,1,58,0,2010
"1766",1115000,3,5.2,1,1,116,249,1925
"1767",320000,2,5.2,1,1,48,638,1970
"1768",1260000,3,5.2,1,2,120,192,1910
"1769",1210000,4,5.2,1,2,200,373,2009
"1770",1385000,4,5.2,4,2,173.45,650,1950
"1771",981000,3,5.2,1,2,140,122,2012
"1772",418000,1,5.2,1,1,51,0,1970
"1773",585000,2,5.2,1,1,258,430,2006
"1774",1900000,4,5.2,2,3,212,0,2012
"1775",884000,2,5.2,0,1,75,148,1890
"1776",480000,2,5.2,1,1,57,557,1960
"1777",1310000,4,4.5,2,1,159,449,1930
"1778",1283000,2,4.5,1,1,109,263,1910
"1779",1015000,2,4.5,0,1,67,137,1890
"1780",435000,2,4.5,1,1,70,0,2011
"1781",835000,2,4.5,2,1,96,0,2005
"1782",1500000,3,4.5,3,1,125,446,1940
"1783",407500,2,5.9,1,1,67,1097,1970
"1784",825000,2,5.9,0,1,77,207,1950
"1785",645000,3,5.9,1,3,109,131,2008
"1786",1220000,3,5.9,1,1,113,335,1940
"1787",1100000,3,5.9,1,2,139,169,1900
"1788",670000,3,5.9,2,1,104,109,2010
"1789",640000,2,5.9,1,1,57,559,1970
"1790",545000,2,5.9,1,1,59,0,1970
"1791",1205000,4,5.9,2,2,160,518,1980
"1792",860000,3,11.8,1,1,110,0,1999
"1793",599900,2,11.8,2,1,76,135,1970
"1794",910000,4,11.8,2,2,133,190,2000
"1795",1100000,3,11.8,3,2,143,709,1970
"1796",1730000,5,11.8,4,4,185,564,1955
"1797",1591000,6,11.7,2,2,209,665,1950
"1798",975000,3,11.7,2,2,150,267,2012
"1799",1815000,2,11.7,1,1,196,698,1960
"1800",1590000,3,11.7,4,2,179.3,862,1950
"1801",1601000,4,11.7,1,2,165,863,1940
"1802",1225000,5,11.7,2,1,182,633,1960
"1803",1930000,3,7.8,2,1,116,643,1920
"1804",2216000,4,7.8,0,2,176,670,1930
"1805",2110000,4,7.8,3,1,150,572,1910
"1806",1900000,2,7.8,3,1,134.3,633,1960
"1807",1620000,3,7.8,2,2,155,575,2000
"1808",3550000,4,7.8,1,2,251,790,1890
"1809",1905000,3,7.8,2,1,145,400,1890
"1810",2990000,4,7.8,2,2,280,742,1997
"1811",1855000,4,9,4,5,464.3,2079,1880
"1812",3450000,4,3.2,1,2,203,515,1905
"1813",635000,2,11.4,1,1,73,0,1980
"1814",305000,1,11.4,1,1,46,0,1960
"1815",1200000,3,11.4,2,2,156,515,1930
"1816",945000,3,11.4,2,1,100,1103,1987
"1817",1667000,4,11.4,2,2,193,615,1920
"1818",330000,1,11.4,1,1,46,0,1960
"1819",577000,3,11.4,1,1,84,0,1965
"1820",305000,1,8.1,1,1,43,750,1965
"1821",742500,2,8.1,1,2,85,0,2011
"1822",1e+06,3,9.2,2,2,131,0,1995
"1823",1760000,4,9.2,3,3,160,622,1940
"1824",3310000,3,9.2,2,3,265,662,1988
"1825",1601000,3,9.2,2,1,102,453,1930
"1826",910000,2,9.2,1,1,97,157,1970
"1827",780000,3,13,2,1,101,742,1970
"1828",420000,2,13,1,2,82,1137,2009
"1829",895000,3,13,2,1,148,697,1955
"1830",885000,3,13,2,1,145,751,1972
"1831",597500,3,13,2,1,84,663,1950
"1832",822000,3,13,2,1,107.4,738,1960
"1833",645000,5,13,1,1,152,227,2013
"1834",595000,3,13,2,1,142.6,258,2001
"1835",1050000,4,13,2,3,271,715,1970
"1836",705000,3,13,2,1,110,694,1960
"1837",590000,3,13,2,2,118,0,2009
"1838",680000,3,13,2,2,133,243,2014
"1839",935000,3,13,2,1,176,666,1960
"1840",740000,3,12.1,4,1,145,605,1960
"1841",837000,2,13.7,1,2,92,516,2007
"1842",2500000,4,13.7,2,3,317,684,2008
"1843",860000,2,13.7,1,1,90,90,1962
"1844",1700000,3,4.6,2,1,132,338,1910
"1845",440000,1,4.6,1,1,51,0,1960
"1846",535000,1,4.6,1,1,50,918,2006
"1847",635000,2,4.6,1,1,78,2679,1960
"1848",317500,1,4.6,0,1,55,0,1957
"1849",360000,1,4.6,1,1,77.5,6494,1965
"1850",1800000,2,4.6,0,1,106,221,1900
"1851",275000,1,4.6,0,1,30,479,1970
"1852",1525000,3,4.6,0,1,134,269,1905
"1853",560000,2,4.6,0,1,82.3,0,1960
"1854",1264000,3,7.5,2,2,187,0,2010
"1855",3600000,4,7.5,2,3,310,667,1988
"1856",1405000,3,7.5,2,2,185,185,1985
"1857",555000,2,7.5,2,1,64,0,1970
"1858",1271000,3,10.6,2,2,171,330,2008
"1859",665000,2,10.5,1,1,84,263,1992
"1860",575000,3,10.5,2,1,91,192,1995
"1861",706000,4,10.5,2,1,113,374,1940
"1862",657000,3,10.5,1,1,95,317,1950
"1863",630000,3,10.5,1,2,123,0,2015
"1864",650000,2,9.4,2,1,81,465,1960
"1865",855000,3,9.4,2,1,99,658,1960
"1866",613000,2,9.4,0,1,74,391,1960
"1867",640000,3,9.4,2,1,200,476,1956
"1868",1340000,4,13,2,4,255.79,370,2006
"1869",1410000,4,7.9,1,2,252,449,1945
"1870",1650000,4,7.9,1,2,185,589,1910
"1871",1851000,3,7.9,2,2,215,618,1960
"1872",2325000,5,9,2,3,325,737,2008
"1873",2400000,3,9,2,2,240,1132,1950
"1874",646000,4,15,2,2,198,658,1980
"1875",843000,3,12.8,4,2,176,573,1980
"1876",835000,3,12.8,2,2,126,700,1980
"1877",635000,3,12.8,1,2,115,162,2015
"1878",745000,3,12.8,1,1,134,535,1980
"1879",941000,3,12.8,1,1,111,703,1965
"1880",3800000,5,5.6,3,5,424,609,1970
"1881",752000,3,5.6,2,2,102,0,1980
"1882",690000,3,5.6,2,1,3,111,1872
"1883",2600000,4,5.6,0,2,186.36,320,1920
"1884",4515000,5,5.6,2,4,490,800,2012
"1885",820000,2,5.6,1,1,95,826,1960
"1886",835000,3,5.6,2,2,147.2,247,2007
"1887",590000,2,7.5,1,1,70,838,1970
"1888",1402000,3,7.5,2,2,120,422,1950
"1889",1190000,3,7.8,1,1,105,276,1925
"1890",1205000,4,7.8,1,1,145,318,1960
"1891",860000,3,7.8,3,1,168,555,1940
"1892",472500,2,9.2,0,1,89,315,1990
"1893",675000,3,9.2,2,2,128,159,2016
"1894",405000,2,9.2,1,2,75,2787,2013
"1895",930000,3,9.2,2,1,88,660,1955
"1896",365000,1,7.4,1,1,46,0,1960
"1897",2250000,3,7.4,2,2,191,192,2010
"1898",2250000,3,11.2,2,1,170,840,1950
"1899",3200000,4,11.2,2,2,214,709,1910
"1900",2020000,3,11.2,2,2,196,711,1915
"1901",1211000,2,11.2,1,1,99,259,1970
"1902",1380000,4,11.2,2,2,178,230,2007
"1903",1715157,4,11.2,2,3,160,380,2008
"1904",1220000,3,11.2,2,1,134,446,1980
"1905",1620000,5,8.7,2,3,274,601,2001
"1906",1190000,4,8.7,2,3,205,224,2015
"1907",1850000,4,2.8,1,2,213,0,1938
"1908",333000,1,2.8,0,1,41,0,2010
"1909",452000,2,2.8,0,1,60,0,2006
"1910",275000,1,2.8,0,1,52,0,2000
"1911",683000,2,2.8,1,2,88,1136,2009
"1912",640000,2,2.8,1,1,66,0,2005
"1913",2100000,4,11.8,5,2,271,719,1950
"1914",439000,2,6.9,1,1,70,0,2005
"1915",1040000,2,6.9,2,1,95,313,1920
"1916",1670000,3,6.9,2,2,166,803,1915
"1917",1940000,4,6.9,3,2,228,675,1920
"1918",560000,2,6.9,1,2,63,0,2015
"1919",1515000,4,6.9,3,2,203,574,1910
"1920",2300000,5,6.9,2,2,322,597,1930
"1921",970000,2,6.9,2,1,85,272,1900
"1922",1070000,3,6.9,2,1,130,231,1995
"1923",542000,2,6.9,1,2,82,0,2004
"1924",1240000,3,6.9,2,2,106,275,1880
"1925",955000,4,6.9,3,2,246,431,1910
"1926",1656000,4,12.1,2,2,199,651,1940
"1927",582000,2,12.1,2,1,93,1113,2010
"1928",1255000,3,12.1,2,1,108,557,1950
"1929",535000,2,12.1,1,1,77,77,1970
"1930",586000,2,12.1,1,2,75,0,2013
"1931",1230000,4,8.4,1,2,146,402,1925
"1932",1560000,4,8.4,3,2,235,480,1940
"1933",975000,3,8.4,2,2,192,333,2010
"1934",1820000,5,8.4,7,2,229,760,1935
"1935",9e+05,3,8.4,2,2,128,575,2017
"1936",956000,4,8.4,4,2,113,540,1970
"1937",1650000,4,8.4,4,1,173,837,1930
"1938",2337000,4,8.4,3,2,222,580,1890
"1939",1075000,3,8.4,0,1,146,452,1950
"1940",810000,3,11.2,1,2,139,297,1955
"1941",510000,2,11.2,1,1,69,167,2013
"1942",325000,1,11.2,1,1,58,710,2015
"1943",8e+05,3,11.2,2,2,151,202,2015
"1944",5e+05,3,11.2,1,1,94,1218,2012
"1945",680000,2,5.5,1,2,70,1106,2009
"1946",1300000,3,5.5,0,1,108,191,1915
"1947",995000,2,5.5,2,1,110,228,2004
"1948",1750000,5,5.5,0,2,225,406,1900
"1949",1050000,2,5.5,1,1,85,181,1925
"1950",1235000,3,5.5,1,1,127,534,1960
"1951",6e+05,2,11.5,1,1,112,161,2015
"1952",601000,3,11.5,2,1,90,220,1990
"1953",755000,3,11.5,1,2,170,341,2003
"1954",648000,3,11.5,1,1,94,0,1998
"1955",1615000,4,14,2,2,199,537,1920
"1956",655000,3,14,2,1,104,160,1970
"1957",1351000,5,14,2,3,175,707,1955
"1958",1600000,4,14,4,3,213,691,1950
"1959",1840000,4,14,2,2,222,598,1900
"1960",2250000,5,11.8,2,2,228,699,1925
"1961",437500,2,11.8,1,1,74,0,1970
"1962",960000,3,11.8,2,2,167,199,1995
"1963",1425000,4,11.8,2,2,189,314,2000
"1964",2790000,3,2.6,1,2,120,180,1890
"1965",755000,3,9.9,2,2,110,294,1950
"1966",999000,2,9.9,1,1,95,587,1920
"1967",8e+05,4,9.9,1,1,131,593,1970
"1968",770000,4,9.9,2,1,130,596,1960
"1969",585000,3,9.9,1,1,129,0,2000
"1970",708000,3,9.9,2,1,94,321,1950
"1971",427500,2,9.9,1,1,75,134,1988
"1972",560000,3,9.9,1,2,94,141,2009
"1973",520000,2,9.9,1,1,82,0,2011
"1974",950000,3,17.9,2,3,149,160,2013
"1975",9e+05,2,6.7,1,1,100,350,1920
"1976",922000,4,6.7,2,2,80,463,1960
"1977",665000,4,20.6,2,2,236,756,2007
"1978",515500,3,20.6,4,1,117,651,1990
"1979",660000,3,20.6,3,2,225.5,618,2014
"1980",621000,2,21.8,0,1,61,610,1939
"1981",1856000,6,14.3,3,3,322,1056,1970
"1982",2705000,7,16.1,4,2,409.54,5022,2004
"1983",530500,3,25.9,2,2,179,400,2012
"1984",805000,3,18,0,2,127,848,1979
"1985",940000,4,19.6,2,3,364,508,2012
"1986",437000,2,19.6,2,1,109,351,2000
"1987",291000,1,7.5,1,1,47,0,1970
"1988",750000,3,7.5,1,1,114,236,2000
"1989",2200000,5,7.5,2,3,291,607,2016
"1990",1350000,2,3.6,1,1,79,184,1900
"1991",1852000,3,3.6,1,2,125,138,1900
"1992",170000,1,5.1,0,1,26,30,2013
"1993",611000,3,36.9,1,2,109,691,1960
"1994",755000,3,38,2,1,174,786,1960
"1995",521000,4,45.9,2,2,144,978,1980
"1996",5e+05,2,7.3,1,1,76,0,1965
"1997",525000,3,11.2,1,1,133,194,2011
"1998",695000,2,16.1,1,2,107,208,2000
"1999",1205000,3,14.2,2,2,143,402,1960
"2000",1385000,3,14.2,2,1,167,807,1970
"2001",2e+06,3,14.2,2,1,181,1028,1965
"2002",650000,3,35.4,2,2,127,264,2002
"2003",850000,2,5.1,1,1,91,152,1910
"2004",6e+05,4,20.5,2,2,222,505,2009
"2005",752500,3,20.8,2,1,99,623,1950
"2006",565000,3,14,2,1,110,614,1975
"2007",610000,3,14,2,1,171,563,1989
"2008",350000,1,5,1,1,41,0,2005
"2009",525000,2,5,1,1,60,0,1970
"2010",517500,1,5,0,1,74,980,1920
"2011",365000,2,5,1,1,49,881,1993
"2012",580000,4,31.7,2,2,221,613,2011
"2013",420000,3,31.7,2,1,101,466,1985
"2014",2100000,3,10.2,9,1,124,841,1960
"2015",526000,3,18.4,2,2,146,407,2010
"2016",605500,4,18,2,2,193,724,2002
"2017",1705000,5,12.4,2,4,353,968,1970
"2018",2070000,4,7,2,3,251,530,2016
"2019",905000,3,8.9,2,2,166,331,2001
"2020",510000,3,14.7,2,2,125,658,1984
"2021",845000,3,6.4,2,1,109,422,1950
"2022",480000,3,27.2,2,1,110,743,1990
"2023",507000,2,7.5,1,1,80,0,1960
"2024",1380000,2,17.9,4,1,130,605,1960
"2025",850000,2,17.9,2,1,81,0,1970
"2026",1300000,3,16.7,2,1,119,725,1970
"2027",690000,3,6.7,1,1,109,64,2011
"2028",1600000,3,6.7,2,2,169,737,1930
"2029",690000,3,6.7,2,1,115,479,1980
"2030",1025000,2,2,1,2,162,108,2005
"2031",667000,4,20.6,2,2,214,480,2012
"2032",678000,3,24.7,2,1,150,624,1970
"2033",595000,3,24.7,1,1,128,530,1970
"2034",305000,2,24.7,1,1,73,141,1980
"2035",816000,3,22.2,2,2,122,533,1980
"2036",2600000,4,12.4,2,4,328,1072,1960
"2037",1360000,3,12.4,2,1,127,647,1965
"2038",1600000,5,12.4,2,2,335,757,1980
"2039",1662000,4,14.3,2,2,199,785,1980
"2040",545000,3,38,2,1,102,593,1960
"2041",452000,3,36.9,0,1,114,624,1962
"2042",1890000,3,7.3,2,1,169,554,1925
"2043",1750000,4,16.7,2,1,161,655,1970
"2044",1100000,2,16.7,1,1,106,258,1980
"2045",695000,3,11.2,2,1,95,649,1955
"2046",817000,3,16.1,1,2,21,610,1970
"2047",680000,3,20.4,1,2,204,650,1990
"2048",1170000,5,20.4,5,3,310,1750,1990
"2049",830000,5,20.4,5,4,264,602,2001
"2050",827000,3,11.2,2,1,113,676,1960
"2051",627000,3,11.2,2,2,139,0,2013
"2052",690000,3,5.3,1,1,95.88,1396,1965
"2053",1022000,2,5.3,1,1,104,2267,1930
"2054",5510000,5,5.3,5,2,300,820,1971
"2055",3335000,4,5.3,2,2,276,371,1890
"2056",560000,1,5.3,1,1,47,0,1970
"2057",805000,2,5.3,1,1,84,0,1965
"2058",1875000,3,6.2,1,2,141,282,1890
"2059",2320000,4,6.2,2,2,199,528,1980
"2060",1465000,3,6.2,2,2,177,265,2010
"2061",701000,3,21.3,2,2,140,173,2009
"2062",885000,3,8.8,1,1,125,592,1960
"2063",485000,3,18,1,2,153,453,1997
"2064",555500,3,18.4,1,2,136,557,1971
"2065",910000,3,7.8,1,2,145,0,2006
"2066",1300000,3,7.8,2,2,128,334,2005
"2067",2525000,3,7.8,1,2,261,805,1930
"2068",670000,3,10.4,2,1,126,647,1975
"2069",990000,2,3.4,0,1,105.7,165,1930
"2070",942000,2,5.4,1,1,109,0,1975
"2071",515000,1,5.4,1,1,62,0,1900
"2072",2162000,4,7.3,3,2,192,794,1950
"2073",2260000,3,7.3,4,2,280,753,1937
"2074",745000,4,25.2,1,2,159,624,1969
"2075",800001,4,12.1,2,1,120,467,1970
"2076",521000,3,16.3,2,1,100,589,1975
"2077",592000,2,5.9,1,1,72.9,0,1977
"2078",1780000,3,8.4,2,2,146,580,1930
"2079",585000,2,4.3,2,2,90,37000,2004
"2080",1085000,4,4.3,2,2,221.3,238,2007
"2081",355000,4,29.8,1,2,147,766,1980
"2082",355000,5,31.7,2,2,156,666,1976
"2083",8e+05,2,20,1,1,104,0,1980
"2084",885000,3,20,2,1,129,530,1980
"2085",2010000,3,3,0,1,128,207,1890
"2086",5600000,6,3,2,4,328,472,1915
"2087",732000,4,17.9,1,2,184,808,1980
"2088",720000,4,17.9,3,2,158,649,1985
"2089",556500,3,17.9,2,1,113.2,526,1985
"2090",1850000,3,6.2,2,2,203,596,1950
"2091",760000,2,6.2,0,1,110,251,1980
"2092",872000,5,26.5,2,2,186.75,1254,1980
"2093",730000,3,26.5,2,2,104,947,1978
"2094",1170000,4,21.5,2,2,179,312,2004
"2095",1011000,3,14.2,2,2,135,297,2001
"2096",1337000,4,10.4,2,2,254,650,1955
"2097",970000,2,1.8,0,1,66,102,1900
"2098",1138000,4,11.2,2,2,189,697,1960
"2099",1114000,2,12.3,1,1,90,703,1960
"2100",740000,3,12.3,1,1,90,211,2004
"2101",1120000,4,15.5,2,2,161,564,1975
"2102",280000,1,11.4,1,1,33,821,1975
"2103",485000,2,11.4,1,1,72,0,2012
"2104",1315000,3,21.5,2,2,197,627,1950
"2105",1770000,3,1.8,1,2,70,2431,1999
"2106",1725000,3,3.5,2,2,189,0,2000
"2107",665000,2,3.5,1,2,81,1472,2010
"2108",1400000,3,4.6,0,2,138,145,1880
"2109",1400000,5,8.4,2,2,217,558,1925
"2110",830000,4,8.4,2,1,540,540,1965
"2111",881000,3,8.4,2,1,115,470,1930
"2112",945000,3,8.4,2,1,120,349,1940
"2113",1210000,3,8.4,2,2,126,515,1920
"2114",725000,3,8.4,2,1,94,590,1950
"2115",972500,3,8.4,1,1,103,448,1930
"2116",955000,3,8.4,1,1,123,263,2000
"2117",1900000,3,3.5,0,1,194,204,1910
"2118",521000,2,12,1,1,94,0,2009
"2119",857700,3,12,1,1,116,325,1930
"2120",642500,3,12,2,2,140,160,2010
"2121",575000,2,2.4,1,1,66,407,1960
"2122",910000,4,21.3,2,1,179,669,1965
"2123",1200000,4,21.3,1,1,151,833,1960
"2124",425000,3,20.6,2,2,141,255,1996
"2125",2300000,4,15.2,2,2,166,604,1940
"2126",1710000,3,15.2,0,2,150,398,1920
"2127",2221000,4,15.2,2,2,235,381,2000
"2128",515000,3,15.5,2,1,98,531,1985
"2129",540000,3,35.4,2,1,96,648,1960
"2130",1360000,3,11,6,2,127.8,663,1970
"2131",1180000,3,5.1,0,1,124,198,1910
"2132",790000,3,6.2,2,2,129,334,2003
"2133",530000,2,1.9,1,1,52,1646,2012
"2134",915000,4,20.5,2,3,410,624,2005
"2135",644000,3,20.5,4,2,160,492,2007
"2136",905000,5,20.5,3,5,270,700,2010
"2137",861000,3,17.9,2,2,130,305,2000
"2138",570000,3,38,2,1,118.54,537,1960
"2139",860000,3,21.5,2,2,170,413,1975
"2140",620000,3,31.6,4,1,127,2385,1930
"2141",1200000,3,14.2,4,1,117,807,1196
"2142",865000,3,18.8,2,1,126,739,1965
"2143",1920000,4,10.1,2,1,181,718,1920
"2144",1230000,3,6.2,1,1,123,396,1900
"2145",1220000,3,6.2,2,1,103,492,1940
"2146",660000,3,22.7,2,1,112,550,1960
"2147",570000,2,1.8,1,2,81,1223,2011
"2148",1550000,5,21.1,4,3,321,4221,1980
"2149",1075000,4,15.4,2,2,216,697,1970
"2150",1071888,4,11.2,4,2,190,553,2001
"2151",560000,2,11.2,1,1,73,132,2014
"2152",1750000,5,12.3,2,2,313,546,1935
"2153",1210000,3,12.3,2,1,115,700,1960
"2154",1300000,4,21.5,2,2,150,597,1970
"2155",740000,2,8.5,1,1,88,487,1940
"2156",8e+05,3,3.5,2,1,80,0,2008
"2157",1020000,2,4.6,1,1,102,0,1920
"2158",660000,2,4.6,1,2,76,0,1970
"2159",1242000,3,8.4,3,2,135.5,468,1940
"2160",1350000,5,8.4,4,3,266.76,525,2014
"2161",1020000,3,8.4,2,3,159,158,2008
"2162",912000,5,12,4,3,203,890,1960
"2163",685000,3,12,3,1,102,494,1960
"2164",270000,1,12,1,1,60,0,1980
"2165",890500,2,2.4,2,2,123,180,1940
"2166",817000,4,47.4,4,2,272.4,1459,2011
"2167",750000,3,19.9,1,1,114,446,1955
"2168",860000,4,23.5,0,2,196,725,1985
"2169",645000,4,34.7,2,2,187,448,2010
"2170",1770000,4,15.2,2,2,233,463,1998
"2171",1085000,3,5.1,1,1,211,297,1920
"2172",780000,4,10.5,2,2,199,696,1999
"2173",2e+06,5,10.2,2,3,286,735,1945
"2174",1450000,4,15.5,2,2,300,883,2005
"2175",1860000,4,15.5,3,3,315,682,1995
"2176",651000,3,15.3,2,1,135,555,1970
"2177",1250000,3,7,2,1,133,695,1960
"2178",1235000,4,17.2,4,2,161,624,1960
"2179",1290000,4,17.2,2,2,300,407,2003
"2180",1180000,6,14.7,2,2,305,453,2001
"2181",957500,2,4.6,1,1,58,136,1892
"2182",2080000,3,4.6,2,2,177.8,754,1905
"2183",852000,3,12.7,2,2,139.4,629,1990
"2184",505000,2,3,1,1,38,0,1970
"2185",1402500,3,3,1,1,101,270,1960
"2186",2905000,5,7.5,2,3,364,557,2010
"2187",650000,2,10.4,3,1,96,374,1950
"2188",856000,3,10.4,1,2,212,300,2011
"2189",1505000,3,3,1,1,109,149,1890
"2190",6e+05,3,10.5,2,2,127,247,2013
"2191",1005000,3,11,4,1,112,575,1960
"2192",410000,2,6.3,0,1,63,1097,1967
"2193",1530000,3,4.3,1,2,162,257,1915
"2194",1082000,3,4.3,2,2,120,254,2000
"2195",725000,2,7.9,1,1,76,136,1975
"2196",602000,2,7.9,1,1,72,1129,1960
"2197",830000,2,7.9,1,2,101.76,0,2007
"2198",1300000,3,9.7,2,2,147,975,1985
"2199",1940000,5,9.7,1,2,140,629,1940
"2200",1590000,3,9.7,1,1,128,697,1955
"2201",705000,4,23.2,4,2,141,765,1975
"2202",2200000,4,17.3,2,3,318,704,2014
"2203",420000,2,11.4,1,1,68,0,1970
"2204",1479000,4,11.4,2,2,148,603,1920
"2205",1655000,4,13.8,5,2,363,612,2003
"2206",1430000,3,13.8,2,2,197,614,1950
"2207",667000,4,35.2,2,2,180,792,1977
"2208",1080000,3,17.3,2,2,144,328,1980
"2209",1750800,3,10.3,2,4,201,424,2012
"2210",1605000,4,10.3,2,1,163,606,1948
"2211",1035000,2,10.3,1,1,65,542,1985
"2212",505000,3,14,1,1,109,546,2000
"2213",663000,3,6.4,2,2,129,244,2010
"2214",860000,2,5.2,1,1,106,245,1890
"2215",2545000,5,5.2,4,3,320,957,1995
"2216",1405000,3,5.2,2,2,167,401,1920
"2217",460000,2,5.2,1,1,52,69,1970
"2218",1210000,4,4,2,2,140,425,1920
"2219",460000,2,5.2,1,1,60,54,1970
"2220",1075000,5,5.2,1,1,202,441,1940
"2221",880000,4,12.1,2,2,261,520,2004
"2222",1837500,3,2.4,1,2,164,93,2014
"2223",593000,3,14.8,2,2,195,480,2007
"2224",1642000,7,10.4,2,4,146,765,1950
"2225",780000,3,14.7,2,2,138,306,1999
"2226",1290000,3,7.7,2,2,195.0964,321,1997
"2227",1930000,3,8.4,1,2,119,359,1910
"2228",2408000,4,8.4,2,2,221,654,1945
"2229",4750000,4,8.4,2,3,470,967,1996
"2230",1042000,3,10.1,2,2,122,0,2008
"2231",1450000,3,10.1,2,2,167,621,1940
"2232",525000,4,34.9,2,2,172,550,2010
"2233",1417500,2,7.8,2,1,103,307,1900
"2234",510000,2,11.7,2,1,66,897,1970
"2235",601000,2,17.9,1,1,94,1078,1972
"2236",1145000,3,17.9,2,1,112,584,1950
"2237",911982,4,27.1,3,2,222,734,1996
"2238",1040000,4,16.7,2,2,130,735,1970
"2239",1460000,3,3.6,0,1,85,192,1900
"2240",865000,3,6.7,2,2,110,677,1960
"2241",1135000,2,2,0,1,80,144,1880
"2242",9e+05,2,2,0,1,78,139,1890
"2243",499000,3,20.6,0,2,158,598,1990
"2244",506000,6,20.6,2,2,202,655,1997
"2245",430000,3,20.6,1,2,127,280,2010
"2246",420000,3,20.6,2,2,175,219,2010
"2247",570000,2,2.4,1,2,75,0,2007
"2248",637000,3,23,2,1,156,455,1960
"2249",905000,4,23,2,2,178,731,1985
"2250",835000,4,23,2,1,153,1717,1950
"2251",560000,3,27,4,4,547,840,2011
"2252",612500,2,27,2,1,88,421,1975
"2253",855000,6,18,3,3,214,804,1980
"2254",855000,3,18,1,1,104,654,1985
"2255",895000,4,18,2,3,233,792,1995
"2256",902000,2,7.2,0,1,86,702,1940
"2257",1410000,2,7.2,1,1,117,249,1930
"2258",1360000,3,7.2,2,2,175,797,1997
"2259",5e+05,3,19.6,2,2,117,553,1975
"2260",573000,3,19.6,2,2,125,637,1990
"2261",465000,3,19.6,1,2,111.04,606,2005
"2262",545000,4,19.6,2,2,157,635,1985
"2263",1980000,2,7.5,6,1,105,856,1950
"2264",830000,3,7.5,1,2,134,176,2011
"2265",886000,3,7.5,1,2,107,173,2007
"2266",445000,2,8.2,1,1,63.4,92,1970
"2267",1050000,3,7.5,1,3,187,846,1940
"2268",8e+05,4,13.1,4,2,140,625,1960
"2269",786000,2,13.1,4,1,94,687,1960
"2270",617000,2,24.8,1,2,120,306,2011
"2271",990000,2,3.4,1,1,82,180,1900
"2272",455000,2,5.1,1,1,86,43,2010
"2273",680000,2,15.4,1,1,73,189,2001
"2274",755000,3,12.9,1,1,130,935,1975
"2275",762000,2,7.3,1,1,93,730,1875
"2276",1501000,3,7.3,2,2,160,313,1995
"2277",1440000,3,14.5,1,1,157,589,1965
"2278",4e+05,1,3.4,1,1,56,0,2008
"2279",825000,2,5.4,3,1,107,193,1995
"2280",2258000,4,7.3,2,1,173,836,1910
"2281",1250000,4,25.2,2,2,305,560,2005
"2282",520000,5,14,3,2,171,545,1972
"2283",1218000,4,23.3,2,2,281,900,1994
"2284",6e+05,3,16.3,2,2,121,534,1980
"2285",487000,3,16.3,1,1,160,533,1970
"2286",572000,3,16.3,2,1,140,640,1975
"2287",650000,2,14.6,2,2,120,248,1995
"2288",1700000,3,5.9,0,2,141,312,1920
"2289",1060000,3,8.4,1,1,110,206,1980
"2290",530000,2,4.3,1,1,88,81,1980
"2291",450000,2,4.3,1,1,93,0,1940
"2292",353000,2,4.3,1,1,79,4977,2000
"2293",720000,2,0,1,1,86,0,1976
"2294",295000,3,31.7,4,1,122.86,600,1975
"2295",347500,4,29.8,1,2,149,587,1990
"2296",410000,3,31.7,2,2,119,740,1985
"2297",1485000,5,20,2,2,174,720,1975
"2298",1750000,3,3,0,2,155,138,1885
"2299",695000,2,17.2,1,1,90,300,2011
"2300",655000,2,17.2,4,1,82,446,1975
"2301",775000,3,17.2,2,1,110,208,1975
"2302",820000,3,17.2,2,1,110,439,1960
"2303",9e+05,3,16.2,1,1,138,575,1980
"2304",806000,3,16.2,0,1,108,396,1955
"2305",980000,4,16.2,2,3,300,701,1993
"2306",1540000,4,10.1,2,2,199,589,1920
"2307",470000,1,10.1,1,1,76,0,2000
"2308",730000,3,22.7,4,1,130,695,1963
"2309",676000,3,22.7,1,1,114.2,587,1960
"2310",805000,4,22.7,4,2,140,702,1980
"2311",1126000,2,1.8,0,1,65,114,1910
"2312",799000,2,1.8,1,1,73,0,1900
"2313",1285000,3,1.8,1,1,147,170,1990
"2314",1512000,3,5.3,0,1,125,326,1905
"2315",777000,3,15.4,2,2,113,239,2014
"2316",912000,4,12.3,2,2,146,344,1997
"2317",1565000,4,11.4,2,3,154,719,1920
"2318",1270000,2,21.5,4,1,120,772,1940
"2319",1137500,4,21.5,4,2,180,641,1980
"2320",1415000,3,21.5,2,1,145,545,1950
"2321",876000,3,8.5,2,1,146,525,1960
"2322",736000,3,8.5,0,1,116,278,1950
"2323",478000,2,8.5,1,1,73,0,1960
"2324",1335000,2,3.5,0,1,105,181,1880
"2325",740000,2,4.6,1,1,100,0,1940
"2326",698000,2,4.6,1,1,85,0,1900
"2327",780000,2,4.6,0,1,48,117,1900
"2328",920000,3,8.4,2,1,93,693,1950
"2329",1115000,3,8.4,2,1,129,680,1960
"2330",1171000,3,8.4,2,1,186,483,1930
"2331",1060000,5,8.4,2,2,192,559,1940
"2332",617500,2,8.4,3,1,81,155,1985
